state,district,crop,modal_price,min_price,max_price,date,month,day_of_week,price_lag_1,price_lag_7,price_lag_30,rolling_mean_7,rolling_std_7,price_direction
Uttar Pradesh,Sultanpur,Black Gram (Urd Beans)(Whole),8560.0,,,2022-04-03 00:09:21.221315,4,6,8560.0,8560.0,8560.0,8560.0,0.0,0
Uttar Pradesh,Sultanpur,Green Gram (Moong)(Whole),8550.0,,,2022-04-04 00:09:21.221315,4,0,8545.0,8550.0,8550.0,8547.5,3.5355339059327378,1
Uttar Pradesh,Sultanpur,Lentil (Masur)(Whole),6985.0,,,2022-04-05 00:09:21.221315,4,1,7010.0,6985.0,6985.0,6990.833333333333,12.006942436218585,0
Uttar Pradesh,Sultanpur,Mustard,5470.0,,,2022-04-06 00:09:21.221315,4,2,5490.0,5470.0,5470.0,5482.5,10.839741694339452,0
Uttar Pradesh,Sultanpur,Paddy(Dhan)(Common),1915.0,,,2022-04-07 00:09:21.221315,4,3,1885.0,1915.0,1915.0,1888.3333333333333,18.618986725025266,1
Uttar Pradesh,Sultanpur,Wheat,2250.0,,,2022-04-08 00:09:21.221315,4,4,2275.0,2250.0,2250.0,2269.1666666666665,12.006942436218555,0
Uttar Pradesh,Unnao,Wheat,2285.0,,,2022-04-09 00:09:21.221315,4,5,2295.0,2285.0,2285.0,2290.0,7.0710678118654755,0
Uttrakhand,Haridwar,Wheat,2130.0,,,2022-04-10 00:09:21.221315,4,6,2130.0,2130.0,2130.0,2130.0,0.0,0
Uttrakhand,Nanital,Bengal Gram(Gram)(Whole),11000.0,,,2022-04-11 00:09:21.221315,4,0,11000.0,11000.0,11000.0,11000.0,0.0,0
Uttrakhand,Nanital,Green Gram (Moong)(Whole),9400.0,,,2022-04-12 00:09:21.221315,4,1,9400.0,9400.0,9400.0,9400.0,0.0,0
Uttrakhand,Nanital,Wheat,2300.0,,,2022-04-13 00:09:21.221315,4,2,2300.0,2300.0,2300.0,2300.0,0.0,0
Uttrakhand,Udhamsinghnagar,Paddy(Dhan)(Common),2025.0,,,2022-04-14 00:09:21.221315,4,3,1800.0,2025.0,2025.0,1912.5,159.0990257669732,1
Uttrakhand,Udhamsinghnagar,Paddy(Dhan)(Common),2100.0,,,2022-04-15 00:09:21.221315,4,4,2025.0,2100.0,2100.0,1975.0,156.12494995995996,1
West Bengal,Burdwan,Arhar (Tur/Red Gram)(Whole),7700.0,,,2022-04-16 00:09:21.221315,4,5,7650.0,7700.0,7700.0,7675.0,35.35533905932738,1
West Bengal,Burdwan,Black Gram Dal (Urd Dal),8800.0,,,2022-04-17 00:09:21.221315,4,6,8700.0,8800.0,8800.0,8750.0,70.71067811865476,1
West Bengal,Burdwan,Green Gram Dal (Moong Dal),10800.0,,,2022-04-18 00:09:21.221315,4,0,10500.0,10800.0,10800.0,10650.0,212.13203435596427,1
West Bengal,Burdwan,Lentil (Masur)(Whole),10200.0,,,2022-04-19 00:09:21.221315,4,1,9700.0,10200.0,10200.0,9833.333333333334,321.4550253664316,1
West Bengal,Burdwan,Mustard,5900.0,,,2022-04-20 00:09:21.221315,4,2,5500.0,5900.0,5900.0,5780.0,268.32815729997463,1
West Bengal,Burdwan,Wheat,2900.0,,,2022-04-21 00:09:21.221315,4,3,2700.0,2900.0,2900.0,2850.0,108.01234497346437,1
West Bengal,Burdwan,Lentil (Masur)(Whole),10000.0,,,2022-04-22 00:09:21.221315,4,4,10200.0,10000.0,10000.0,9875.0,275.37852736430483,0
West Bengal,Burdwan,Mustard,5900.0,,,2022-04-23 00:09:21.221315,4,5,5900.0,5900.0,5900.0,5800.0,244.94897427831773,0
West Bengal,Burdwan,Mustard Oil,12500.0,,,2022-04-24 00:09:21.221315,4,6,13700.0,12500.0,12500.0,12733.333333333334,873.6894948054105,0
West Bengal,Burdwan,Wheat,2900.0,,,2022-04-25 00:09:21.221315,4,0,2900.0,2900.0,2900.0,2860.0,96.17692030835676,0
West Bengal,Burdwan,Wheat,2750.0,,,2022-04-26 00:09:21.221315,4,1,2900.0,2750.0,2750.0,2841.6666666666665,97.03951085339759,0
West Bengal,Hooghly,Paddy(Dhan)(Common),2183.0,,,2022-04-27 00:09:21.221315,4,2,2200.0,2183.0,2183.0,2188.6666666666665,9.814954576223606,0
West Bengal,Hooghly,Paddy(Dhan)(Common),2200.0,,,2022-04-28 00:09:21.221315,4,3,2183.0,2200.0,2200.0,2191.5,9.814954576223638,1
West Bengal,Malda,Green Gram Dal (Moong Dal),10000.0,,,2022-04-29 00:09:21.221315,4,4,10000.0,10000.0,10000.0,9933.333333333334,115.47005383792502,0
West Bengal,Malda,Lentil (Masur)(Whole),9600.0,,,2022-04-30 00:09:21.221315,4,5,9600.0,9600.0,9600.0,9566.666666666666,57.73502691896271,0
West Bengal,Murshidabad,Mustard,5580.0,,,2022-05-01 00:09:21.221315,5,6,5500.0,5580.0,5580.0,5526.666666666667,46.18802153516993,1
West Bengal,Murshidabad,Paddy(Dhan)(Common),2190.0,,,2022-05-02 00:09:21.221315,5,0,2190.0,2190.0,2190.0,2190.0,0.0,0
West Bengal,Murshidabad,Mustard,5620.0,,,2022-05-03 00:09:21.221315,5,1,5580.0,5620.0,5620.0,5550.0,59.99999999999987,1
West Bengal,Murshidabad,Paddy(Dhan)(Common),2170.0,,,2022-05-04 00:09:21.221315,5,2,2190.0,2170.0,2170.0,2180.0,14.142135623730951,0
West Bengal,Murshidabad,Wheat,2260.0,,,2022-05-05 00:09:21.221315,5,3,2260.0,2260.0,2260.0,2260.0,0.0,0
West Bengal,Nadia,Mustard,6100.0,,,2022-05-06 00:09:21.221315,5,4,5600.0,6100.0,6100.0,5933.333333333333,288.67513459481296,1
West Bengal,Nadia,Wheat,2500.0,,,2022-05-07 00:09:21.221315,5,5,2350.0,2500.0,2500.0,2425.0,106.06601717798213,1
West Bengal,Nadia,Mustard,5700.0,,,2022-05-08 00:09:21.221315,5,6,6100.0,5700.0,5700.0,5875.0,262.99556396765837,0
West Bengal,Uttar Dinajpur,Wheat,2350.0,,,2022-05-09 00:09:21.221315,5,0,2350.0,2350.0,2350.0,2350.0,0.0,0
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2045.0,,,2022-05-10 00:09:21.221315,5,1,2040.0,2050.0,2045.0,2046.4285714285713,7.4801324154310125,1
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2050.0,,,2022-05-11 00:09:21.221315,5,2,2045.0,2040.0,2050.0,2047.857142857143,6.986381310057686,1
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2040.0,,,2022-05-12 00:09:21.221315,5,3,2050.0,2060.0,2040.0,2045.0,5.000000000000287,0
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2060.0,,,2022-05-13 00:09:21.221315,5,4,2040.0,2040.0,2060.0,2047.857142857143,6.986381310057686,1
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2040.0,,,2022-05-14 00:09:21.221315,5,5,2060.0,2050.0,2040.0,2046.4285714285713,7.4801324154310125,0
Andhra Pradesh,Guntur,Black Gram (Urd Beans)(Whole),8200.0,,,2022-05-15 00:09:21.221315,5,6,8200.0,8200.0,8200.0,8200.0,0.0,0
Andhra Pradesh,Kurnool,Cotton,7050.0,,,2022-05-16 00:09:21.221315,5,0,7050.0,7050.0,7050.0,7050.0,0.0,0
Andhra Pradesh,Kurnool,Jowar(Sorghum),3080.0,,,2022-05-17 00:09:21.221315,5,1,3060.0,3080.0,3080.0,3066.6666666666665,11.54700538379258,1
Andhra Pradesh,Kurnool,Bengal Gram(Gram)(Whole),4800.0,,,2022-05-18 00:09:21.221315,5,2,5335.0,4800.0,4800.0,5156.666666666667,308.8823940164499,0
Andhra Pradesh,Kurnool,Jowar(Sorghum),3600.0,,,2022-05-19 00:09:21.221315,5,3,3080.0,3600.0,3600.0,3200.0,266.8332812825267,1
Andhra Pradesh,Kurnool,Paddy(Dhan)(Common),2100.0,,,2022-05-20 00:09:21.221315,5,4,2040.0,2100.0,2100.0,2050.0,24.49489742783178,1
Andhra Pradesh,Kurnool,Arhar (Tur/Red Gram)(Whole),8600.0,,,2022-05-21 00:09:21.221315,5,5,8600.0,8600.0,8600.0,8600.0,0.0,0
Andhra Pradesh,Kurnool,Bengal Gram(Gram)(Whole),5009.0,,,2022-05-22 00:09:21.221315,5,6,4800.0,5009.0,5009.0,5119.75,262.78682742227915,1
Andhra Pradesh,Kurnool,Black Gram (Urd Beans)(Whole),7861.0,,,2022-05-23 00:09:21.221315,5,0,7861.0,7861.0,7861.0,7861.0,0.0,0
Andhra Pradesh,Kurnool,Maize,2009.0,,,2022-05-24 00:09:21.221315,5,1,1962.0,2009.0,2009.0,1969.8333333333333,19.18766965180158,1
Andhra Pradesh,Kurnool,Bengal Gram(Gram)(Whole),5335.0,,,2022-05-25 00:09:21.221315,5,2,5009.0,5335.0,5335.0,5162.8,247.10159853792942,1
Andhra Pradesh,Kurnool,Maize,1962.0,,,2022-05-26 00:09:21.221315,5,3,2009.0,1962.0,1962.0,1968.7142857142858,17.764330231433686,0
Andhra Pradesh,Kurnool,Paddy(Dhan)(Common),2040.0,,,2022-05-27 00:09:21.221315,5,4,2100.0,2040.0,2040.0,2048.5714285714284,22.67786838055363,0
Bihar,Sheikhpura,Wheat,2500.0,,,2022-05-28 00:09:21.221315,5,5,2500.0,2500.0,2500.0,2500.0,0.0,0
Bihar,Sheikhpura,Wheat,2500.0,,,2022-05-29 00:09:21.221315,5,6,2500.0,2500.0,2500.0,2500.0,0.0,0
Chattisgarh,Balodabazar,Paddy(Dhan)(Common),1700.0,,,2022-05-30 00:09:21.221315,5,0,1355.0,1700.0,1700.0,1470.0,199.18584287042088,1
Chattisgarh,Balodabazar,Paddy(Dhan)(Common),1700.0,,,2022-05-31 00:09:21.221315,5,1,1700.0,1700.0,1700.0,1527.5,199.18584287042088,0
Chattisgarh,Balrampur,Wheat,2200.0,,,2022-06-01 00:09:21.221315,6,2,2200.0,2200.0,2200.0,2200.0,0.0,0
Chattisgarh,Balrampur,Maize,1970.0,,,2022-06-02 00:09:21.221315,6,3,1970.0,1970.0,1970.0,1970.0,0.0,0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1750.0,,,2022-06-03 00:09:21.221315,6,4,1800.0,1800.0,1750.0,1808.5714285714287,143.16989574494713,0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1750.0,,,2022-06-04 00:09:21.221315,6,5,1750.0,1745.0,1750.0,1809.2857142857142,142.8118975969372,0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1755.0,,,2022-06-05 00:09:21.221315,6,6,1750.0,1745.0,1755.0,1810.7142857142858,142.10995072561977,1
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1825.0,,,2022-06-06 00:09:21.221315,6,0,1755.0,1745.0,1825.0,1822.142857142857,139.12994953331525,1
Chattisgarh,Gariyaband,Paddy(Dhan)(Common),1600.0,,,2022-06-07 00:09:21.221315,6,1,1600.0,1600.0,1600.0,1600.0,0.0,0
Chattisgarh,Janjgir,Paddy(Dhan)(Common),1700.0,,,2022-06-08 00:09:21.221315,6,2,1500.0,1700.0,1700.0,1600.0,141.4213562373095,1
Chattisgarh,Janjgir,Paddy(Dhan)(Common),1500.0,,,2022-06-09 00:09:21.221315,6,3,1700.0,1500.0,1500.0,1566.6666666666667,115.47005383792518,0
Chattisgarh,Janjgir,Paddy(Dhan)(Common),1700.0,,,2022-06-10 00:09:21.221315,6,4,1500.0,1700.0,1700.0,1600.0,115.47005383792515,1
Chattisgarh,Janjgir,Paddy(Dhan)(Common),1550.0,,,2022-06-11 00:09:21.221315,6,5,1700.0,1550.0,1550.0,1590.0,102.46950765959599,0
Chattisgarh,Kabirdham,Bengal Gram(Gram)(Whole),5100.0,,,2022-06-12 00:09:21.221315,6,6,5100.0,5100.0,5100.0,5100.0,0.0,0
Chattisgarh,Kanker,Maize,1550.0,,,2022-06-13 00:09:21.221315,6,0,1550.0,1550.0,1550.0,1550.0,0.0,0
Chattisgarh,Kanker,Paddy(Dhan)(Common),1500.0,,,2022-06-14 00:09:21.221315,6,1,1500.0,1500.0,1500.0,1800.0,273.8612787525831,0
Chattisgarh,Kanker,Maize,1550.0,,,2022-06-15 00:09:21.221315,6,2,1550.0,1550.0,1550.0,1550.0,0.0,0
Chattisgarh,Kanker,Paddy(Dhan)(Common),1500.0,,,2022-06-16 00:09:21.221315,6,3,1500.0,1500.0,1500.0,1750.0,273.8612787525831,0
Chattisgarh,Kanker,Paddy(Dhan)(Common),1500.0,,,2022-06-17 00:09:21.221315,6,4,1500.0,1500.0,1500.0,1714.2857142857142,267.2612419124244,0
Chattisgarh,Kanker,Maize,1550.0,,,2022-06-18 00:09:21.221315,6,5,1550.0,1550.0,1550.0,1550.0,0.0,0
Chattisgarh,Mahasamund,Paddy(Dhan)(Common),2100.0,,,2022-06-19 00:09:21.221315,6,6,1990.0,2100.0,2100.0,2047.5,130.47988350699887,1
Chattisgarh,Raipur,Paddy(Dhan)(Common),1900.0,,,2022-06-20 00:09:21.221315,6,0,1950.0,1900.0,1900.0,1983.3333333333333,104.08329997330661,0
Chattisgarh,Raipur,Paddy(Dhan)(Common),1799.0,,,2022-06-21 00:09:21.221315,6,1,1900.0,1799.0,1799.0,1937.25,125.36712753615542,0
Chattisgarh,Rajnandgaon,Maize,1750.0,,,2022-06-22 00:09:21.221315,6,2,1750.0,1750.0,1750.0,1750.0,0.0,0
Gujarat,Amreli,Cotton,7275.0,,,2022-06-23 00:09:21.221315,6,3,5700.0,6895.0,7275.0,6725.428571428572,669.559272243779,1
Gujarat,Amreli,Arhar (Tur/Red Gram)(Whole),8275.0,,,2022-06-24 00:09:21.221315,6,4,8000.0,8275.0,8275.0,8262.5,214.57321982639573,1
Gujarat,Amreli,Bengal Gram(Gram)(Whole),4500.0,,,2022-06-25 00:09:21.221315,6,5,4610.0,4500.0,4500.0,4690.5,188.28568718837877,0
Gujarat,Amreli,Wheat,2365.0,,,2022-06-26 00:09:21.221315,6,6,2200.0,2555.0,2365.0,2434.0,116.89881664641985,1
Gujarat,Amreli,Arhar (Tur/Red Gram)(Whole),7415.0,,,2022-06-27 00:09:21.221315,6,0,8275.0,7415.0,7415.0,8093.0,422.11669002776955,0
Gujarat,Amreli,Bengal Gram(Gram)(Whole),4315.0,,,2022-06-28 00:09:21.221315,6,1,4500.0,4315.0,4315.0,4636.857142857143,222.903139331436,0
Gujarat,Amreli,Cotton,6250.0,,,2022-06-29 00:09:21.221315,6,2,7275.0,7175.0,6250.0,6593.285714285715,657.2091788478799,0
Gujarat,Amreli,Green Gram (Moong)(Whole),6065.0,,,2022-06-30 00:09:21.221315,6,3,8230.0,6065.0,6065.0,7265.0,1101.4649336224916,0
Gujarat,Amreli,Bajra(Pearl Millet/Cumbu),2080.0,,,2022-07-01 00:09:21.221315,7,4,2195.0,2080.0,2080.0,2092.6666666666665,96.62470353555209,0
Gujarat,Amreli,Bengal Gram(Gram)(Whole),4708.0,,,2022-07-02 00:09:21.221315,7,5,4315.0,4900.0,4708.0,4609.428571428572,195.22026631718447,1
Gujarat,Amreli,Cotton,6078.0,,,2022-07-03 00:09:21.221315,7,6,6250.0,5850.0,6078.0,6625.857142857143,618.7572029402777,0
Gujarat,Amreli,Jowar(Sorghum),3750.0,,,2022-07-04 00:09:21.221315,7,0,3600.0,3750.0,3750.0,3771.25,433.3661846521946,1
Gujarat,Amreli,Wheat,2463.0,,,2022-07-05 00:09:21.221315,7,1,2365.0,2480.0,2463.0,2431.5714285714284,115.95668320951721,1
Gujarat,Amreli,Wheat,2455.0,,,2022-07-06 00:09:21.221315,7,2,2463.0,2503.0,2455.0,2424.714285714286,112.39322975712568,0
Gujarat,Anand,Bajra(Pearl Millet/Cumbu),2150.0,,,2022-07-07 00:09:21.221315,7,3,2140.0,2150.0,2150.0,2145.0,7.0710678118654755,1
Gujarat,Anand,Wheat,2175.0,,,2022-07-08 00:09:21.221315,7,4,2150.0,2175.0,2175.0,2162.5,17.67766952966369,1
Gujarat,Anand,Bajra(Pearl Millet/Cumbu),2250.0,,,2022-07-09 00:09:21.221315,7,5,2150.0,2250.0,2250.0,2180.0,60.8276253029822,1
Gujarat,Bharuch,Arhar (Tur/Red Gram)(Whole),7400.0,,,2022-07-10 00:09:21.221315,7,6,7600.0,7400.0,7400.0,7540.0,89.44271909999162,0
Gujarat,Bharuch,Bajra(Pearl Millet/Cumbu),2600.0,,,2022-07-11 00:09:21.221315,7,0,2300.0,2600.0,2600.0,2380.0,148.32396974191326,1
Gujarat,Bharuch,Cotton,5600.0,,,2022-07-12 00:09:21.221315,7,1,5600.0,5600.0,5600.0,5680.0,109.54451150103323,0
Gujarat,Bharuch,Jowar(Sorghum),2800.0,,,2022-07-13 00:09:21.221315,7,2,2600.0,2800.0,2800.0,2720.0,109.54451150103323,1
Gujarat,Bharuch,Maize,2000.0,,,2022-07-14 00:09:21.221315,7,3,2200.0,2000.0,2000.0,2080.0,109.54451150103323,0
Gujarat,Bharuch,Wheat,3300.0,,,2022-07-15 00:09:21.221315,7,4,3200.0,3300.0,3300.0,3250.0,70.71067811865476,1
Gujarat,Bharuch,Arhar (Tur/Red Gram)(Whole),7500.0,,,2022-07-16 00:09:21.221315,7,5,7400.0,7500.0,7500.0,7533.333333333333,81.64965809277261,1
Gujarat,Bharuch,Bajra(Pearl Millet/Cumbu),2400.0,,,2022-07-17 00:09:21.221315,7,6,2600.0,2400.0,2400.0,2383.3333333333335,132.91601358251256,0
Gujarat,Bharuch,Cotton,5800.0,,,2022-07-18 00:09:21.221315,7,0,5600.0,5800.0,5800.0,5700.0,109.54451150103323,1
Gujarat,Bharuch,Jowar(Sorghum),2600.0,,,2022-07-19 00:09:21.221315,7,1,2800.0,2600.0,2600.0,2700.0,109.54451150103323,0
Gujarat,Bharuch,Maize,2200.0,,,2022-07-20 00:09:21.221315,7,2,2000.0,2200.0,2200.0,2100.0,109.54451150103323,1
Gujarat,Bhavnagar,Bengal Gram(Gram)(Whole),4825.0,,,2022-07-21 00:09:21.221315,7,3,4710.0,4825.0,4825.0,4767.5,81.31727983645297,1
Gujarat,Bhavnagar,Cotton,6675.0,,,2022-07-22 00:09:21.221315,7,4,7005.0,6675.0,6675.0,6840.0,233.3452377915607,0
Gujarat,Bhavnagar,Jowar(Sorghum),3900.0,,,2022-07-23 00:09:21.221315,7,5,3900.0,3900.0,3900.0,3900.0,0.0,0
Gujarat,Bhavnagar,Wheat,2460.0,,,2022-07-24 00:09:21.221315,7,6,2425.0,2460.0,2460.0,2442.5,24.748737341529164,1
Gujarat,Bhavnagar,Bajra(Pearl Millet/Cumbu),2245.0,,,2022-07-25 00:09:21.221315,7,0,2360.0,2245.0,2245.0,2302.5,81.31727983645297,0
Gujarat,Bhavnagar,Green Gram (Moong)(Whole),8045.0,,,2022-07-26 00:09:21.221315,7,1,8045.0,8045.0,8045.0,8045.0,0.0,0
Gujarat,Bhavnagar,Jowar(Sorghum),4200.0,,,2022-07-27 00:09:21.221315,7,2,3900.0,4200.0,4200.0,4050.0,212.13203435596427,1
Gujarat,Bhavnagar,Wheat,2295.0,,,2022-07-28 00:09:21.221315,7,3,2460.0,2295.0,2295.0,2393.3333333333335,86.93867570496657,0
Gujarat,Bhavnagar,Arhar (Tur/Red Gram)(Whole),5505.0,,,2022-07-29 00:09:21.221315,7,4,5505.0,5505.0,5505.0,5505.0,0.0,0
Gujarat,Bhavnagar,Bajra(Pearl Millet/Cumbu),2115.0,,,2022-07-30 00:09:21.221315,7,5,2245.0,2115.0,2115.0,2240.0,122.57650672131263,0
Gujarat,Bhavnagar,Bengal Gram(Gram)(Whole),4680.0,,,2022-07-31 00:09:21.221315,7,6,4825.0,4680.0,4680.0,4738.333333333333,76.53975002136681,0
Gujarat,Bhavnagar,Cotton,6625.0,,,2022-08-01 00:09:21.221315,8,0,6675.0,6625.0,6625.0,6768.333333333333,206.47840887931432,0
Gujarat,Botad,Bengal Gram(Gram)(Whole),4510.0,,,2022-08-02 00:09:21.221315,8,1,4510.0,4510.0,4510.0,4510.0,0.0,0
Gujarat,Botad,Jowar(Sorghum),4010.0,,,2022-08-03 00:09:21.221315,8,2,4010.0,4010.0,4010.0,4010.0,0.0,0
Gujarat,Botad,Wheat,2520.0,,,2022-08-04 00:09:21.221315,8,3,2520.0,2520.0,2520.0,2520.0,0.0,0
Gujarat,Botad,Cotton,7075.0,,,2022-08-05 00:09:21.221315,8,4,6955.0,7075.0,7075.0,7015.0,84.8528137423857,1
Gujarat,Dahod,Arhar (Tur/Red Gram)(Whole),7800.0,,,2022-08-06 00:09:21.221315,8,5,8300.0,7800.0,7800.0,7940.0,219.0890230020664,0
Gujarat,Dahod,Arhar (Tur/Red Gram)(Whole),8200.0,,,2022-08-07 00:09:21.221315,8,6,7800.0,8200.0,8200.0,7983.333333333333,222.86019533929039,1
Gujarat,Dahod,Bajra(Pearl Millet/Cumbu),2000.0,,,2022-08-08 00:09:21.221315,8,0,2200.0,2000.0,2000.0,2100.0,141.4213562373095,0
Gujarat,Dahod,Bengal Gram(Gram)(Whole),5100.0,,,2022-08-09 00:09:21.221315,8,1,5250.0,5100.0,5100.0,5150.0,72.8868986855663,0
Gujarat,Dahod,Bengal Gram(Gram)(Whole),5270.0,,,2022-08-10 00:09:21.221315,8,2,5100.0,5270.0,5270.0,5170.0,81.54753215150048,1
Gujarat,Dahod,Black Gram (Urd Beans)(Whole),7000.0,,,2022-08-11 00:09:21.221315,8,3,7500.0,7000.0,7000.0,7400.0,360.5551275463989,0
Gujarat,Dahod,Green Gram (Moong)(Whole),7500.0,,,2022-08-12 00:09:21.221315,8,4,7800.0,7500.0,7500.0,7700.0,173.20508075688772,0
Gujarat,Dahod,Maize,2300.0,,,2022-08-13 00:09:21.221315,8,5,2200.0,2300.0,2300.0,2380.0,204.93901531919198,1
Gujarat,Dahod,Maize,2100.0,,,2022-08-14 00:09:21.221315,8,6,2300.0,2100.0,2100.0,2333.3333333333335,216.02468994692867,0
Gujarat,Dahod,Paddy(Dhan)(Common),1830.0,,,2022-08-15 00:09:21.221315,8,0,2050.0,1830.0,1830.0,1844.1666666666667,258.73570813992154,0
Gujarat,Dahod,Paddy(Dhan)(Common),2050.0,,,2022-08-16 00:09:21.221315,8,1,1830.0,2050.0,2050.0,1873.5714285714287,248.6750604992099,1
Gujarat,Dahod,Wheat,2700.0,,,2022-08-17 00:09:21.221315,8,2,2550.0,2700.0,2700.0,2640.0,82.15838362577492,1
Gujarat,Dahod,Wheat,2550.0,,,2022-08-18 00:09:21.221315,8,3,2700.0,2550.0,2550.0,2625.0,82.15838362577492,0
Gujarat,Dahod,Paddy(Dhan)(Common),1370.0,,,2022-08-19 00:09:21.221315,8,4,2050.0,1885.0,1370.0,1800.0,312.6766167571005,0
Gujarat,Dahod,Maize,1940.0,,,2022-08-20 00:09:21.221315,8,5,2100.0,1940.0,1940.0,2277.1428571428573,246.96249956314463,0
Gujarat,Dahod,Paddy(Dhan)(Common),1670.0,,,2022-08-21 00:09:21.221315,8,6,1370.0,2100.0,1670.0,1738.5714285714287,284.9227129959147,1
Gujarat,Dahod,Wheat,2170.0,,,2022-08-22 00:09:21.221315,8,0,2550.0,2170.0,2170.0,2560.0,187.6166303929372,0
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),2300.0,,,2022-08-23 00:09:21.221315,8,1,1755.0,2300.0,2300.0,2133.8571428571427,219.121297132759,1
Gujarat,Gandhinagar,Paddy(Dhan)(Common),1925.0,,,2022-08-24 00:09:21.221315,8,2,1900.0,1925.0,1925.0,1970.0,102.16408370851276,1
Gujarat,Gandhinagar,Wheat,2307.0,,,2022-08-25 00:09:21.221315,8,3,2285.0,2307.0,2307.0,2303.0,20.428737928059416,1
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),1950.0,,,2022-08-26 00:09:21.221315,8,4,2300.0,2290.0,1950.0,2085.285714285714,216.40757402465866,0
Gujarat,Gandhinagar,Jowar(Sorghum),5250.0,,,2022-08-27 00:09:21.221315,8,5,4650.0,5250.0,5250.0,4781.25,326.1997087674972,1
Gujarat,Gandhinagar,Mustard,5260.0,,,2022-08-28 00:09:21.221315,8,6,5340.0,5260.0,5260.0,5303.75,33.50994877147182,0
Gujarat,Gandhinagar,Paddy(Dhan)(Common),2225.0,,,2022-08-29 00:09:21.221315,8,0,1925.0,2225.0,2225.0,2012.5,138.5189517719507,1
Gujarat,Gandhinagar,Wheat,2450.0,,,2022-08-30 00:09:21.221315,8,1,2307.0,2312.0,2450.0,2322.714285714286,59.597858702345675,1
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),2125.0,,,2022-08-31 00:09:21.221315,8,2,1950.0,2270.0,2125.0,2064.5714285714284,202.25714420250378,1
Gujarat,Gandhinagar,Jowar(Sorghum),4350.0,,,2022-09-01 00:09:21.221315,9,3,5250.0,4350.0,4350.0,4695.0,342.0526275297414,0
Gujarat,Gandhinagar,Wheat,2345.0,,,2022-09-02 00:09:21.221315,9,4,2450.0,2315.0,2345.0,2327.0,60.02777135071176,0
Gujarat,Jamnagar,Bajra(Pearl Millet/Cumbu),2015.0,,,2022-09-03 00:09:21.221315,9,5,1875.0,2015.0,2015.0,1946.6666666666667,70.05949852327898,1
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4510.0,,,2022-09-04 00:09:21.221315,9,6,4500.0,4510.0,4510.0,4460.833333333333,149.68021468005279,1
Gujarat,Jamnagar,Cotton,6240.0,,,2022-09-05 00:09:21.221315,9,0,6240.0,6240.0,6240.0,6156.25,107.50000000000013,0
Gujarat,Jamnagar,Mustard,4370.0,,,2022-09-06 00:09:21.221315,9,1,4370.0,4370.0,4370.0,4370.0,0.0,0
Gujarat,Jamnagar,Wheat,2335.0,,,2022-09-07 00:09:21.221315,9,2,2125.0,2335.0,2335.0,2212.5,115.35813798774664,1
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4500.0,,,2022-09-08 00:09:21.221315,9,3,4510.0,4500.0,4500.0,4466.428571428572,137.43829784410798,0
Gujarat,Jamnagar,Green Gram (Moong)(Whole),8250.0,,,2022-09-09 00:09:21.221315,9,4,8500.0,8250.0,8250.0,8375.0,176.7766952966369,0
Gujarat,Jamnagar,Wheat,2150.0,,,2022-09-10 00:09:21.221315,9,5,2335.0,2150.0,2150.0,2203.5714285714284,107.92413561210043,0
Gujarat,Jamnagar,Arhar (Tur/Red Gram)(Whole),7950.0,,,2022-09-11 00:09:21.221315,9,6,7950.0,7950.0,7950.0,7950.0,0.0,0
Gujarat,Jamnagar,Bajra(Pearl Millet/Cumbu),2355.0,,,2022-09-12 00:09:21.221315,9,0,2015.0,2355.0,2355.0,2048.75,212.02888954102457,1
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),5335.0,,,2022-09-13 00:09:21.221315,9,1,4500.0,4525.0,5335.0,4582.142857142857,358.3743055202796,1
Gujarat,Jamnagar,Cotton,6450.0,,,2022-09-14 00:09:21.221315,9,2,6240.0,6450.0,6450.0,6215.0,161.01242188104627,1
Gujarat,Jamnagar,Jowar(Sorghum),3650.0,,,2022-09-15 00:09:21.221315,9,3,4280.0,3650.0,3650.0,4051.6666666666665,348.93886761628215,0
Gujarat,Jamnagar,Mustard,5450.0,,,2022-09-16 00:09:21.221315,9,4,4370.0,5450.0,5450.0,4910.0,763.6753236814714,1
Gujarat,Jamnagar,Wheat,2525.0,,,2022-09-17 00:09:21.221315,9,5,2150.0,2380.0,2525.0,2224.285714285714,152.24510313494957,1
Gujarat,Junagarh,Bajra(Pearl Millet/Cumbu),2200.0,,,2022-09-18 00:09:21.221315,9,6,1740.0,2200.0,2200.0,2021.6666666666667,246.79613719289313,1
