state,district,crop,modal_price,min_price,max_price,date
Gujarat,Gandhinagar,Paddy(Dhan)(Common),1925.0,,,
Gujarat,Gandhinagar,Wheat,2307.0,,,
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),1950.0,,,
Gujarat,Gandhinagar,Jowar(Sorghum),5250.0,,,
Gujarat,Gandhinagar,Mustard,5260.0,,,
Gujarat,Gandhinagar,Paddy(Dhan)(Common),2225.0,,,
Gujarat,Gandhinagar,Wheat,2450.0,,,
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),2125.0,,,
Gujarat,Gandhinagar,Jowar(Sorghum),4350.0,,,
Gujarat,Gandhinagar,Wheat,2345.0,,,
Gujarat,Jamnagar,Bajra(Pearl Millet/Cumbu),2015.0,,,
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4510.0,,,
Gujarat,Jamnagar,Cotton,6240.0,,,
Gujarat,Jamnagar,Mustard,4370.0,,,
Gujarat,Jamnagar,Wheat,2335.0,,,
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4500.0,,,
Gujarat,Jamnagar,Green Gram (Moong)(Whole),8250.0,,,
Gujarat,Jamnagar,Wheat,2150.0,,,
Gujarat,Jamnagar,Arhar (Tur/Red Gram)(Whole),7950.0,,,
Gujarat,Jamnagar,Bajra(Pearl Millet/Cumbu),2355.0,,,
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),5335.0,,,
Gujarat,Jamnagar,Cotton,6450.0,,,
Gujarat,Jamnagar,Jowar(Sorghum),3650.0,,,
Gujarat,Jamnagar,Mustard,5450.0,,,
Gujarat,Jamnagar,Wheat,2525.0,,,
Gujarat,Junagarh,Bajra(Pearl Millet/Cumbu),2200.0,,,
Gujarat,Junagarh,Black Gram (Urd Beans)(Whole),8450.0,,,
Gujarat,Junagarh,Wheat,2525.0,,,
Gujarat,Junagarh,Bengal Gram(Gram)(Whole),4630.0,,,
Gujarat,Junagarh,Black Gram (Urd Beans)(Whole),8200.0,,,
Gujarat,Junagarh,Green Gram (Moong)(Whole),7975.0,,,
Gujarat,Junagarh,Wheat,2290.0,,,
Gujarat,Junagarh,Arhar (Tur/Red Gram)(Whole),8465.0,,,
Gujarat,Junagarh,Jowar(Sorghum),4415.0,,,
Gujarat,Junagarh,Kulthi(Horse Gram),4715.0,,,
Gujarat,Junagarh,Wheat,2485.0,,,
Gujarat,Kheda,Wheat,2150.0,,,
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),2250.0,,,
Gujarat,Mehsana,Mustard,5225.0,,,
Gujarat,Mehsana,Paddy(Dhan)(Common),2100.0,,,
Gujarat,Mehsana,Wheat,2400.0,,,
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),2075.0,,,
Gujarat,Mehsana,Mustard,5375.0,,,
Gujarat,Mehsana,Wheat,2300.0,,,
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),2000.0,,,
Gujarat,Mehsana,Mustard,5205.0,,,
Gujarat,Mehsana,Wheat,2175.0,,,
Gujarat,Mehsana,Mustard,5450.0,,,
Gujarat,Mehsana,Jowar(Sorghum),4400.0,,,
Gujarat,Mehsana,Wheat,2375.0,,,
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),1935.0,,,
Gujarat,Mehsana,Mustard,5382.0,,,
Gujarat,Mehsana,Wheat,2312.0,,,
Gujarat,Navsari,Pegeon Pea (Arhar Fali),10500.0,,,
Gujarat,Panchmahals,Bajra(Pearl Millet/Cumbu),1950.0,,,
Gujarat,Panchmahals,Maize,2175.0,,,
Gujarat,Panchmahals,Paddy(Dhan)(Common),1700.0,,,
Gujarat,Patan,Wheat,2000.0,,,
Gujarat,Patan,Bajra(Pearl Millet/Cumbu),2032.0,,,
Gujarat,Patan,Jowar(Sorghum),5382.0,,,
Gujarat,Patan,Mustard,5300.0,,,
Gujarat,Patan,Wheat,2310.0,,,
Gujarat,Porbandar,Kulthi(Horse Gram),3775.0,,,
Gujarat,Porbandar,Wheat,2330.0,,,
Gujarat,Rajkot,Bajra(Pearl Millet/Cumbu),2055.0,,,
Gujarat,Rajkot,Jowar(Sorghum),4380.0,,,
Gujarat,Rajkot,Wheat,2435.0,,,
Gujarat,Rajkot,Cotton,7140.0,,,
Gujarat,Rajkot,Bengal Gram(Gram)(Whole),4325.0,,,
Gujarat,Rajkot,Green Gram (Moong)(Whole),7660.0,,,
Gujarat,Rajkot,Jowar(Sorghum),4440.0,,,
Gujarat,Rajkot,Wheat,2430.0,,,
Gujarat,Rajkot,Arhar (Tur/Red Gram)(Whole),8400.0,,,
Gujarat,Rajkot,Bajra(Pearl Millet/Cumbu),2105.0,,,
Gujarat,Rajkot,Bengal Gram(Gram)(Whole),4875.0,,,
Gujarat,Rajkot,Black Gram (Urd Beans)(Whole),7375.0,,,
Gujarat,Rajkot,Cotton,7250.0,,,
Gujarat,Rajkot,Green Gram (Moong)(Whole),7750.0,,,
Gujarat,Rajkot,Jowar(Sorghum),4550.0,,,
Gujarat,Rajkot,Jowar(Sorghum),2800.0,,,
Gujarat,Rajkot,Mustard,5200.0,,,
Gujarat,Rajkot,Wheat,2360.0,,,
Gujarat,Rajkot,Wheat,2450.0,,,
Gujarat,Sabarkantha,Maize,2175.0,,,
Gujarat,Sabarkantha,Wheat,2420.0,,,
Gujarat,Sabarkantha,Bajra(Pearl Millet/Cumbu),2010.0,,,
Gujarat,Sabarkantha,Bengal Gram(Gram)(Whole),4725.0,,,
Gujarat,Sabarkantha,Maize,1953.0,,,
Gujarat,Sabarkantha,Wheat,2533.0,,,
Gujarat,Sabarkantha,Bajra(Pearl Millet/Cumbu),2230.0,,,
Gujarat,Sabarkantha,Wheat,2323.0,,,
Gujarat,Surat,Paddy(Dhan)(Common),1725.0,,,
Gujarat,Surat,Pegeon Pea (Arhar Fali),10500.0,,,
Gujarat,Surat,Bengal Gram(Gram)(Whole),4415.0,,,
Gujarat,Surat,Paddy(Dhan)(Common),2050.0,,,
Gujarat,Surendranagar,Cotton,7000.0,,,
Gujarat,Surendranagar,Wheat,2400.0,,,
Gujarat,Surendranagar,Mustard,6625.0,,,
Gujarat,Surendranagar,Wheat,2500.0,,,
Haryana,Bhiwani,Cotton,6550.0,,,
Haryana,Bhiwani,Maize,2100.0,,,
Haryana,Jhajar,Maize,1100.0,,,
Haryana,Jind,Mustard,5451.0,,,
Haryana,Mahendragarh-Narnaul,Mustard,5000.0,,,
Haryana,Mahendragarh-Narnaul,Mustard,4930.0,,,
Haryana,Sirsa,Bengal Gram(Gram)(Whole),4976.0,,,
Haryana,Sirsa,Cotton,7050.0,,,
Haryana,Sirsa,Mustard,5200.0,,,
Haryana,Sirsa,Cotton,7030.0,,,
Haryana,Sirsa,Mustard,5000.0,,,
Karnataka,Bagalkot,Maize,2279.0,,,
Karnataka,Bellary,Bajra(Pearl Millet/Cumbu),2610.0,,,
Karnataka,Bellary,Bengal Gram(Gram)(Whole),4409.0,,,
Karnataka,Bellary,Jowar(Sorghum),2712.0,,,
Karnataka,Bellary,Maize,2386.0,,,
Karnataka,Bidar,Arhar (Tur/Red Gram)(Whole),10050.0,,,
Karnataka,Bidar,Bengal Gram(Gram)(Whole),5000.0,,,
Karnataka,Bidar,Jowar(Sorghum),3680.0,,,
Karnataka,Bidar,Wheat,2800.0,,,
Karnataka,Bidar,Wheat,2300.0,,,
Karnataka,Bidar,Arhar (Tur/Red Gram)(Whole),9999.0,,,
Karnataka,Bidar,Bengal Gram(Gram)(Whole),5019.0,,,
Karnataka,Bidar,Jowar(Sorghum),4000.0,,,
Karnataka,Bidar,Wheat,3000.0,,,
Karnataka,Bijapur,Cotton,7236.0,,,
Karnataka,Chitradurga,Cotton,7143.0,,,
Karnataka,Dharwad,Bengal Gram(Gram)(Whole),4746.0,,,
Karnataka,Dharwad,Black Gram (Urd Beans)(Whole),6511.0,,,
Karnataka,Dharwad,Green Gram (Moong)(Whole),5893.0,,,
Karnataka,Dharwad,Jowar(Sorghum),4527.0,,,
Karnataka,Dharwad,Maize,2109.0,,,
Karnataka,Gadag,Bengal Gram(Gram)(Whole),4650.0,,,
Karnataka,Gadag,Green Gram (Moong)(Whole),5904.0,,,
Karnataka,Gulbarga,Arhar (Tur/Red Gram)(Whole),10021.0,,,
Karnataka,Gulbarga,Bengal Gram(Gram)(Whole),5252.0,,,
Karnataka,Gulbarga,Black Gram (Urd Beans)(Whole),6800.0,,,
Karnataka,Gulbarga,Green Gram (Moong)(Whole),7300.0,,,
Karnataka,Gulbarga,Jowar(Sorghum),4500.0,,,
Karnataka,Hassan,Black Gram Dal (Urd Dal),11300.0,,,
Karnataka,Hassan,Wheat,3325.0,,,
Karnataka,Kolar,Paddy(Dhan)(Common),2400.0,,,
Karnataka,Raichur,Arhar (Tur/Red Gram)(Whole),10044.0,,,
Karnataka,Raichur,Cotton,7050.0,,,
Karnataka,Raichur,Paddy(Dhan)(Common),2129.0,,,
Karnataka,Shimoga,Arhar Dal(Tur Dal),11750.0,,,
Karnataka,Shimoga,Bengal Gram Dal (Chana Dal),6800.0,,,
Karnataka,Shimoga,Bengal Gram(Gram)(Whole),5800.0,,,
Karnataka,Shimoga,Black Gram Dal (Urd Dal),11900.0,,,
Karnataka,Shimoga,Green Gram (Moong)(Whole),11000.0,,,
Karnataka,Shimoga,Green Gram Dal (Moong Dal),12000.0,,,
Karnataka,Shimoga,Kulthi(Horse Gram),6500.0,,,
Karnataka,Shimoga,Maize,2100.0,,,
Karnataka,Shimoga,Mustard,7500.0,,,
Karnataka,Shimoga,Wheat,4700.0,,,
Karnataka,Tumkur,Maize,2050.0,,,
Kerala,Kasargod,Arhar (Tur/Red Gram)(Whole),12600.0,,,
Kerala,Kasargod,Black Gram (Urd Beans)(Whole),15200.0,,,
Kerala,Kottayam,Bengal Gram(Gram)(Whole),6400.0,,,
Kerala,Kottayam,Black Gram (Urd Beans)(Whole),11000.0,,,
Kerala,Malappuram,Bengal Gram(Gram)(Whole),6250.0,,,
Kerala,Malappuram,Green Gram (Moong)(Whole),10550.0,,,
Kerala,Palakad,Arhar (Tur/Red Gram)(Whole),14300.0,,,
Kerala,Palakad,Bengal Gram(Gram)(Whole),8300.0,,,
Kerala,Palakad,Black Gram (Urd Beans)(Whole),11600.0,,,
Kerala,Palakad,Black Gram (Urd Beans)(Whole),12600.0,,,
Kerala,Palakad,Green Gram (Moong)(Whole),13600.0,,,
Kerala,Palakad,Green Gram (Moong)(Whole),14600.0,,,
Madhya Pradesh,Anupur,Wheat,2210.0,,,
Madhya Pradesh,Ashoknagar,Bengal Gram(Gram)(Whole),4790.0,,,
Madhya Pradesh,Ashoknagar,Wheat,2305.0,,,
Madhya Pradesh,Badwani,Cotton,7250.0,,,
Madhya Pradesh,Badwani,Maize,1975.0,,,
Madhya Pradesh,Badwani,Cotton,6400.0,,,
Madhya Pradesh,Balaghat,Paddy(Dhan)(Common),1875.0,,,
Madhya Pradesh,Bhind,Mustard,5300.0,,,
Madhya Pradesh,Bhind,Wheat,2260.0,,,
Madhya Pradesh,Damoh,Bengal Gram(Gram)(Whole),4925.0,,,
Madhya Pradesh,Damoh,Green Gram (Moong)(Whole),7370.0,,,
Madhya Pradesh,Damoh,Lentil (Masur)(Whole),5550.0,,,
Madhya Pradesh,Damoh,Wheat,2315.0,,,
Madhya Pradesh,Dewas,Green Gram (Moong)(Whole),6000.0,,,
Madhya Pradesh,Dewas,Wheat,2250.0,,,
Madhya Pradesh,Dhar,Wheat,2535.0,,,
Madhya Pradesh,Harda,Bengal Gram(Gram)(Whole),4680.0,,,
Madhya Pradesh,Harda,Green Gram (Moong)(Whole),7230.0,,,
Madhya Pradesh,Harda,Maize,2010.0,,,
Madhya Pradesh,Harda,Mustard,2601.0,,,
Madhya Pradesh,Harda,Wheat,2390.0,,,
Madhya Pradesh,Hoshangabad,Wheat,2050.0,,,
Madhya Pradesh,Jhabua,Wheat,2130.0,,,
Madhya Pradesh,Katni,Gram Raw(Chholia),1000.0,,,
Madhya Pradesh,Katni,Maize,1000.0,,,
Madhya Pradesh,Khargone,Maize,1900.0,,,
Madhya Pradesh,Khargone,Wheat,2410.0,,,
Madhya Pradesh,Khargone,Maize,1980.0,,,
Madhya Pradesh,Khargone,Wheat,2470.0,,,
Madhya Pradesh,Khargone,Bengal Gram(Gram)(Whole),4800.0,,,
Madhya Pradesh,Khargone,Green Gram (Moong)(Whole),7395.0,,,
Madhya Pradesh,Khargone,Wheat,2475.0,,,
Madhya Pradesh,Mandsaur,Black Gram (Urd Beans)(Whole),6575.0,,,
Madhya Pradesh,Mandsaur,Lentil (Masur)(Whole),5270.0,,,
Madhya Pradesh,Mandsaur,Maize,2065.0,,,
Madhya Pradesh,Mandsaur,Mustard,5195.0,,,
Madhya Pradesh,Mandsaur,Wheat,2450.0,,,
Madhya Pradesh,Mandsaur,Wheat,2125.0,,,
Madhya Pradesh,Panna,Alasande Gram,5050.0,,,
Madhya Pradesh,Panna,Arhar (Tur/Red Gram)(Whole),8700.0,,,
Madhya Pradesh,Panna,Wheat,2160.0,,,
Madhya Pradesh,Panna,Wheat,2100.0,,,
Madhya Pradesh,Panna,Wheat,2020.0,,,
Madhya Pradesh,Raisen,Bengal Gram(Gram)(Whole),4875.0,,,
Madhya Pradesh,Raisen,Green Gram (Moong)(Whole),7100.0,,,
Madhya Pradesh,Raisen,Lentil (Masur)(Whole),5400.0,,,
Madhya Pradesh,Raisen,Mustard,5500.0,,,
Madhya Pradesh,Raisen,Wheat,2250.0,,,
Madhya Pradesh,Rajgarh,Bengal Gram(Gram)(Whole),4465.0,,,
Madhya Pradesh,Rajgarh,Lentil (Masur)(Whole),5550.0,,,
Madhya Pradesh,Rajgarh,Mustard,4850.0,,,
Madhya Pradesh,Rajgarh,Wheat,2295.0,,,
Madhya Pradesh,Sagar,Arhar (Tur/Red Gram)(Whole),7705.0,,,
Madhya Pradesh,Sagar,Bengal Gram(Gram)(Whole),5000.0,,,
Madhya Pradesh,Sagar,Black Gram (Urd Beans)(Whole),5805.0,,,
Madhya Pradesh,Sagar,Green Gram (Moong)(Whole),7000.0,,,
Madhya Pradesh,Sagar,Lentil (Masur)(Whole),5500.0,,,
Madhya Pradesh,Sagar,Mustard,4900.0,,,
Madhya Pradesh,Sagar,Wheat,2400.0,,,
Madhya Pradesh,Sehore,Arhar (Tur/Red Gram)(Whole),4400.0,,,
Madhya Pradesh,Sehore,Green Gram (Moong)(Whole),7280.0,,,
Madhya Pradesh,Sehore,Wheat,2450.0,,,
Madhya Pradesh,Seoni,Paddy(Dhan)(Common),2045.0,,,
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),4500.0,,,
Madhya Pradesh,Shajapur,Lentil (Masur)(Whole),5700.0,,,
Madhya Pradesh,Shajapur,Mustard,5200.0,,,
Madhya Pradesh,Shajapur,Wheat,2350.0,,,
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),4315.0,,,
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),5720.0,,,
Madhya Pradesh,Shajapur,Lentil (Masur)(Whole),5535.0,,,
Madhya Pradesh,Shajapur,Mustard,4970.0,,,
Madhya Pradesh,Shajapur,Wheat,2230.0,,,
Madhya Pradesh,Shajapur,Wheat,2070.0,,,
Madhya Pradesh,Shajapur,Wheat,2740.0,,,
Madhya Pradesh,Shajapur,Wheat,2300.0,,,
Madhya Pradesh,Shivpuri,Lentil (Masur)(Whole),5390.0,,,
Madhya Pradesh,Shivpuri,Mustard,5050.0,,,
Madhya Pradesh,Shivpuri,Wheat,2910.0,,,
Madhya Pradesh,Shivpuri,Bengal Gram(Gram)(Whole),4795.0,,,
Madhya Pradesh,Shivpuri,Lentil (Masur)(Whole),5550.0,,,
Madhya Pradesh,Shivpuri,Mustard,5350.0,,,
Madhya Pradesh,Shivpuri,Wheat,2340.0,,,
Madhya Pradesh,Ujjain,Bengal Gram(Gram)(Whole),5080.0,,,
Madhya Pradesh,Ujjain,Wheat,2594.0,,,
Madhya Pradesh,Ujjain,Wheat,2414.0,,,
Madhya Pradesh,Vidisha,Bengal Gram(Gram)(Whole),5000.0,,,
Madhya Pradesh,Vidisha,Lentil (Masur)(Whole),5560.0,,,
Madhya Pradesh,Vidisha,Mustard,5055.0,,,
Madhya Pradesh,Vidisha,Wheat,2340.0,,,
Maharashtra,Ahmednagar,Bengal Gram(Gram)(Whole),4250.0,,,
Maharashtra,Ahmednagar,Jowar(Sorghum),4600.0,,,
Maharashtra,Ahmednagar,Wheat,2250.0,,,
Maharashtra,Ahmednagar,Paddy(Dhan)(Common),2300.0,,,
Maharashtra,Ahmednagar,Bajra(Pearl Millet/Cumbu),2561.0,,,
Maharashtra,Ahmednagar,Bengal Gram(Gram)(Whole),4790.0,,,
Maharashtra,Ahmednagar,Maize,2150.0,,,
Maharashtra,Ahmednagar,Wheat,2405.0,,,
Maharashtra,Ahmednagar,Maize,2100.0,,,
Maharashtra,Ahmednagar,Wheat,2466.0,,,
Maharashtra,Ahmednagar,Bajra(Pearl Millet/Cumbu),2000.0,,,
Maharashtra,Ahmednagar,Bengal Gram(Gram)(Whole),4200.0,,,
Maharashtra,Ahmednagar,Jowar(Sorghum),1850.0,,,
Maharashtra,Ahmednagar,Maize,1600.0,,,
Maharashtra,Ahmednagar,Wheat,2350.0,,,
Maharashtra,Ahmednagar,Bajra(Pearl Millet/Cumbu),2000.0,,,
Maharashtra,Ahmednagar,Bengal Gram(Gram)(Whole),4800.0,,,
Maharashtra,Ahmednagar,Black Gram (Urd Beans)(Whole),6800.0,,,
Maharashtra,Ahmednagar,Wheat,2400.0,,,
Maharashtra,Ahmednagar,Arhar (Tur/Red Gram)(Whole),9000.0,,,
Maharashtra,Ahmednagar,Bajra(Pearl Millet/Cumbu),2400.0,,,
Maharashtra,Ahmednagar,Wheat,2500.0,,,
Maharashtra,Akola,Arhar (Tur/Red Gram)(Whole),9700.0,,,
Maharashtra,Akola,Bengal Gram(Gram)(Whole),4500.0,,,
Maharashtra,Akola,Black Gram (Urd Beans)(Whole),4105.0,,,
Maharashtra,Akola,Green Gram (Moong)(Whole),7110.0,,,
Maharashtra,Akola,Jowar(Sorghum),2845.0,,,
Maharashtra,Akola,Wheat,2300.0,,,
Maharashtra,Akola,Arhar (Tur/Red Gram)(Whole),9750.0,,,
Maharashtra,Akola,Arhar (Tur/Red Gram)(Whole),9940.0,,,
Maharashtra,Akola,Bengal Gram(Gram)(Whole),5090.0,,,
Maharashtra,Akola,Jowar(Sorghum),2850.0,,,
Maharashtra,Akola,Wheat,2270.0,,,
Maharashtra,Amarawati,Arhar (Tur/Red Gram)(Whole),9975.0,,,
Maharashtra,Amarawati,Bajra(Pearl Millet/Cumbu),2400.0,,,
Maharashtra,Amarawati,Bengal Gram(Gram)(Whole),4975.0,,,
Maharashtra,Amarawati,Black Gram (Urd Beans)(Whole),6150.0,,,
Maharashtra,Amarawati,Green Gram (Moong)(Whole),6475.0,,,
Maharashtra,Amarawati,Jowar(Sorghum),2375.0,,,
Maharashtra,Amarawati,Maize,2032.0,,,
Maharashtra,Amarawati,Wheat,2525.0,,,
Maharashtra,Amarawati,Jowar(Sorghum),2300.0,,,
Maharashtra,Amarawati,Wheat,2300.0,,,
Maharashtra,Aurangabad,Jowar(Sorghum),3520.0,,,
Maharashtra,Aurangabad,Maize,2000.0,,,
Maharashtra,Aurangabad,Wheat,2361.0,,,
Maharashtra,Aurangabad,Arhar (Tur/Red Gram)(Whole),9500.0,,,
Maharashtra,Aurangabad,Bajra(Pearl Millet/Cumbu),2350.0,,,
Maharashtra,Aurangabad,Bengal Gram(Gram)(Whole),4100.0,,,
Maharashtra,Aurangabad,Jowar(Sorghum),3100.0,,,
Maharashtra,Aurangabad,Wheat,2440.0,,,
Maharashtra,Aurangabad,Bajra(Pearl Millet/Cumbu),2250.0,,,
Maharashtra,Aurangabad,Maize,2100.0,,,
Maharashtra,Aurangabad,Wheat,2300.0,,,
Maharashtra,Aurangabad,Arhar (Tur/Red Gram)(Whole),9005.0,,,
Maharashtra,Aurangabad,Bajra(Pearl Millet/Cumbu),2360.0,,,
Maharashtra,Aurangabad,Bengal Gram(Gram)(Whole),6700.0,,,
Maharashtra,Aurangabad,Bengal Gram(Gram)(Whole),4750.0,,,
Maharashtra,Aurangabad,Green Gram (Moong)(Whole),6505.0,,,
Maharashtra,Aurangabad,Jowar(Sorghum),3905.0,,,
Maharashtra,Aurangabad,Maize,2050.0,,,
Maharashtra,Aurangabad,Wheat,2455.0,,,
Maharashtra,Beed,Arhar (Tur/Red Gram)(Whole),9350.0,,,
Maharashtra,Beed,Arhar (Tur/Red Gram)(Whole),9011.0,,,
Maharashtra,Beed,Bajra(Pearl Millet/Cumbu),2578.0,,,
Maharashtra,Beed,Bengal Gram(Gram)(Whole),4051.0,,,
Maharashtra,Beed,Jowar(Sorghum),3445.0,,,
Maharashtra,Beed,Maize,2221.0,,,
Maharashtra,Beed,Wheat,2330.0,,,
Maharashtra,Beed,Arhar (Tur/Red Gram)(Whole),9700.0,,,
Maharashtra,Beed,Bajra(Pearl Millet/Cumbu),2500.0,,,
Maharashtra,Beed,Bengal Gram(Gram)(Whole),4800.0,,,
Maharashtra,Beed,Jowar(Sorghum),3800.0,,,
Maharashtra,Beed,Wheat,2500.0,,,
Maharashtra,Bhandara,Bengal Gram(Gram)(Whole),4700.0,,,
Maharashtra,Bhandara,Wheat,2350.0,,,
Maharashtra,Buldhana,Maize,2000.0,,,
Maharashtra,Buldhana,Bajra(Pearl Millet/Cumbu),2225.0,,,
Maharashtra,Buldhana,Bengal Gram(Gram)(Whole),2700.0,,,
Maharashtra,Buldhana,Jowar(Sorghum),3000.0,,,
Maharashtra,Buldhana,Wheat,2550.0,,,
Maharashtra,Buldhana,Arhar (Tur/Red Gram)(Whole),9705.0,,,
Maharashtra,Buldhana,Bengal Gram(Gram)(Whole),4600.0,,,
Maharashtra,Buldhana,Jowar(Sorghum),2940.0,,,
Maharashtra,Buldhana,Maize,2050.0,,,
Maharashtra,Buldhana,Wheat,2450.0,,,
Maharashtra,Buldhana,Arhar (Tur/Red Gram)(Whole),9500.0,,,
Maharashtra,Buldhana,Bengal Gram(Gram)(Whole),4800.0,,,
Maharashtra,Buldhana,Wheat,2500.0,,,
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2800.0,,,
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2770.0,,,
Maharashtra,Chandrapur,Paddy(Dhan)(Common),3075.0,,,
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2800.0,,,
Maharashtra,Dhule,Wheat,2181.0,,,
Maharashtra,Gadchiroli,Paddy(Dhan)(Common),2690.0,,,
Maharashtra,Gadchiroli,Paddy(Dhan)(Common),2780.0,,,
Maharashtra,Hingoli,Arhar (Tur/Red Gram)(Whole),9600.0,,,
Maharashtra,Hingoli,Bengal Gram(Gram)(Whole),4850.0,,,
Maharashtra,Jalana,Maize,2150.0,,,
Maharashtra,Jalana,Wheat,2150.0,,,
Maharashtra,Jalana,Arhar (Tur/Red Gram)(Whole),9100.0,,,
Maharashtra,Jalana,Bajra(Pearl Millet/Cumbu),2400.0,,,
Maharashtra,Jalana,Bengal Gram(Gram)(Whole),9193.0,,,
Maharashtra,Jalana,Bengal Gram(Gram)(Whole),4850.0,,,
Maharashtra,Jalana,Jowar(Sorghum),3600.0,,,
Maharashtra,Jalana,Maize,2125.0,,,
Maharashtra,Jalana,Mustard,5700.0,,,
Maharashtra,Jalana,Wheat,2400.0,,,
Maharashtra,Jalana,Jowar(Sorghum),2130.0,,,
Maharashtra,Jalana,Wheat,2100.0,,,
Maharashtra,Jalgaon,Arhar (Tur/Red Gram)(Whole),9000.0,,,
Maharashtra,Jalgaon,Bajra(Pearl Millet/Cumbu),2375.0,,,
Maharashtra,Jalgaon,Bengal Gram(Gram)(Whole),4700.0,,,
Maharashtra,Jalgaon,Maize,2150.0,,,
Maharashtra,Jalgaon,Wheat,2557.0,,,
Maharashtra,Jalgaon,Bajra(Pearl Millet/Cumbu),2100.0,,,
Maharashtra,Jalgaon,Bengal Gram(Gram)(Whole),4800.0,,,
Maharashtra,Jalgaon,Jowar(Sorghum),2681.0,,,
Maharashtra,Jalgaon,Maize,2061.0,,,
Maharashtra,Jalgaon,Wheat,2300.0,,,
Maharashtra,Jalgaon,Bajra(Pearl Millet/Cumbu),2351.0,,,
Maharashtra,Jalgaon,Green Gram (Moong)(Whole),7392.0,,,
Maharashtra,Jalgaon,Jowar(Sorghum),3700.0,,,
Maharashtra,Jalgaon,Wheat,2518.0,,,
Maharashtra,Jalgaon,Bajra(Pearl Millet/Cumbu),2271.0,,,
Maharashtra,Jalgaon,Jowar(Sorghum),3500.0,,,
Maharashtra,Jalgaon,Bajra(Pearl Millet/Cumbu),2321.0,,,
Maharashtra,Jalgaon,Jowar(Sorghum),2821.0,,,
Maharashtra,Jalgaon,Jowar(Sorghum),3200.0,,,
Maharashtra,Jalgaon,Maize,2051.0,,,
Maharashtra,Jalgaon,Bajra(Pearl Millet/Cumbu),2330.0,,,
Maharashtra,Jalgaon,Bengal Gram(Gram)(Whole),7790.0,,,
Maharashtra,Jalgaon,Jowar(Sorghum),2890.0,,,
Maharashtra,Jalgaon,Wheat,2568.0,,,
Maharashtra,Jalgaon,Wheat,2100.0,,,
Maharashtra,Jalgaon,Bajra(Pearl Millet/Cumbu),2450.0,,,
Maharashtra,Jalgaon,Maize,1530.0,,,
Maharashtra,Jalgaon,Wheat,2650.0,,,
Maharashtra,Latur,Arhar (Tur/Red Gram)(Whole),9843.0,,,
Maharashtra,Latur,Bengal Gram(Gram)(Whole),4763.0,,,
Maharashtra,Latur,Wheat,2315.0,,,
Maharashtra,Latur,Bengal Gram(Gram)(Whole),4794.0,,,
Maharashtra,Latur,Jowar(Sorghum),3359.0,,,
Maharashtra,Latur,Arhar (Tur/Red Gram)(Whole),9916.0,,,
Maharashtra,Latur,Bengal Gram(Gram)(Whole),4366.0,,,
Maharashtra,Latur,Bengal Gram(Gram)(Whole),4700.0,,,
Maharashtra,Latur,Jowar(Sorghum),4000.0,,,
Maharashtra,Mumbai,Arhar Dal(Tur Dal),12500.0,,,
Maharashtra,Mumbai,Bajra(Pearl Millet/Cumbu),3600.0,,,
Maharashtra,Mumbai,Bengal Gram Dal (Chana Dal),6200.0,,,
Maharashtra,Mumbai,Bengal Gram(Gram)(Whole),6000.0,,,
Maharashtra,Mumbai,Black Gram (Urd Beans)(Whole),10200.0,,,
Maharashtra,Mumbai,Black Gram Dal (Urd Dal),10500.0,,,
Maharashtra,Mumbai,Green Gram (Moong)(Whole),10500.0,,,
Maharashtra,Mumbai,Green Gram Dal (Moong Dal),11500.0,,,
Maharashtra,Mumbai,Jowar(Sorghum),4800.0,,,
Maharashtra,Mumbai,Lentil (Masur)(Whole),7400.0,,,
Maharashtra,Mumbai,Maize,3800.0,,,
Maharashtra,Mumbai,Mustard,7000.0,,,
Maharashtra,Mumbai,Wheat,4300.0,,,
Maharashtra,Nagpur,Arhar (Tur/Red Gram)(Whole),9550.0,,,
Maharashtra,Nagpur,Bengal Gram(Gram)(Whole),4450.0,,,
Maharashtra,Nagpur,Cotton,7000.0,,,
Maharashtra,Nagpur,Wheat,2300.0,,,
Maharashtra,Nagpur,Arhar (Tur/Red Gram)(Whole),9858.0,,,
Maharashtra,Nagpur,Bengal Gram(Gram)(Whole),5026.0,,,
Maharashtra,Nagpur,Maize,2150.0,,,
Maharashtra,Nagpur,Wheat,2468.0,,,
Maharashtra,Nagpur,Wheat,3150.0,,,
Maharashtra,Nagpur,Arhar (Tur/Red Gram)(Whole),9720.0,,,
Maharashtra,Nagpur,Cotton,6900.0,,,
Maharashtra,Nagpur,Wheat,1850.0,,,
